RBG_CYC_83755_Nw_c0_41V_40C_180416_Lowercutoff_100DOD_C5C5_0000_08_1 (269954 Points)
Cycle Number	Capacity (mAh)
1915	6.73
1915	9.05
1915	10.1
1915	13.31
1915	13.46
1915	16.83
1915	20.19
1915	23.56
1915	26.92
1915	30.29
1915	33.65
1915	37.02
1915	40.38
1915	43.75
1915	47.11
1915	50.48
1915	53.84
1915	57.21
1915	60.57
1915	63.94
1915	67.3
1915	70.67
1915	74.03
1915	77.4
1915	80.76
1915	84.13
1915	87.49
1915	90.86
1915	94.22
1915	97.59
1915	100.95
1915	104.32
1915	107.68
1915	111.05
1915	114.41
1915	117.78
1915	121.14
1915	124.51
1915	127.87
1915	131.24
1915	134.6
1915	137.97
1915	141.33
1915	144.7
1915	148.06
1915	151.43
1915	154.79
1915	158.16
1915	161.52
1915	164.88
1915	167.16
1915	168.54
1915	169.2
1915	0
1915	3.37
1915	6.73
1915	10.1
1915	13.46
1915	16.83
1915	20.19
1915	23.56
1915	26.92
1915	30.29
1915	33.65
1915	37.02
1915	40.38
1915	43.75
1915	47.11
1915	50.48
1915	53.84
1915	57.21
1915	60.57
1915	63.94
1915	67.3
1915	70.67
1915	74.03
1915	77.4
1915	80.76
1915	84.13
1915	87.49
1915	90.86
1915	94.22
1915	97.59
1915	100.95
1915	104.32
1915	107.68
1915	111.05
1915	114.41
1915	117.78
1915	121.14
1915	124.51
1915	127.87
1915	131.24
1915	134.6
1915	137.97
1915	141.33
1915	144.7
1915	148.06
1915	151.43
1915	154.79
1915	158.16
1915	160.82
1915	161.52
1915	163.61
1915	164.89
1915	166.41
1915	167.72
1915	168.25
1915	169.17
1916	0
1916	0.46
1916	1.19
1916	2.18
1916	3.37
1916	4.89
1916	6.73
1916	9.06
1916	10.1
1916	13.31
1916	13.46
1916	16.83
1916	20.19
1916	23.56
1916	26.92
1916	30.29
1916	33.65
1916	37.02
1916	40.38
1916	43.75
1916	47.11
1916	50.48
1916	53.84
1916	57.21
1916	60.57
1916	63.94
1916	67.3
1916	70.67
1916	74.03
1916	77.4
1916	80.76
1916	84.13
1916	87.49
1916	90.86
1916	94.22
1916	97.59
1916	101.81
1916	104.32
1916	107.68
1916	111.05
1916	114.41
1916	117.78
1916	121.14
1916	124.51
1916	127.24
1916	127.84
1916	131.2
1916	134.57
1916	137.93
1916	141.3
1916	144.66
1916	148.03
1916	151.39
1916	154.76
1916	158.12
1916	161.49
1916	164.85
1916	167.98
1916	169.8
1916	170.91
1916	171.02
1916	0
1916	3.37
1916	6.73
1916	10.1
1916	13.46
1916	16.83
1916	20.19
1916	23.56
1916	26.92
1916	30.29
1916	33.65
1916	37.02
1916	40.38
1916	43.75
1916	47.11
1916	50.48
1916	53.84
1916	57.21
1916	60.57
1916	63.94
1916	67.3
1916	70.67
1916	74.03
1916	77.4
1916	80.76
1916	84.13
1916	87.49
1916	90.86
1916	94.22
1916	97.59
1916	100.95
1916	104.32
1916	107.68
1916	111.05
1916	114.41
1916	117.78
1916	121.14
1916	124.51
1916	127.87
1916	131.24
1916	134.6
1916	137.97
1916	141.33
1916	144.7
1916	148.06
1916	151.43
1916	154.79
1916	158.16
1916	160.93
1916	161.52
1916	163.66
1916	164.89
1916	166.52
1916	167.89
1916	168.25
1916	169.35
1916	169.67
1917	0
1917	0.46
1917	1.18
1917	2.14
1917	3.37
1917	4.88
1917	6.73
1917	9.06
1917	10.1
1917	13.33
1917	13.46
1917	16.83
1917	20.19
1917	23.56
1917	26.92
1917	30.29
1917	33.65
1917	37.02
1917	40.38
1917	43.75
1917	47.11
1917	50.48
1917	53.84
1917	57.21
1917	60.57
1917	63.94
1917	67.3
1917	70.67
1917	74.03
1917	77.4
1917	80.76
1917	84.13
1917	87.49
1917	90.86
1917	94.22
1917	97.59
1917	100.95
1917	104.32
1917	107.68
1917	111.05
1917	114.41
1917	117.78
1917	121.14
1917	124.51
1917	127.87
1917	131.24
1917	134.6
1917	137.97
1917	141.33
1917	144.7
1917	148.06
1917	151.43
1917	154.79
1917	158.16
1917	161.52
1917	164.85
1917	167
1917	168.31
1917	168.83
1917	0
1917	3.37
1917	6.73
1917	10.1
1917	13.46
1917	16.83
1917	20.19
1917	23.56
1917	26.92
1917	30.29
1917	33.65
1917	37.02
1917	40.38
1917	43.75
1917	47.11
1917	50.48
1917	53.84
1917	57.21
1917	60.57
1917	63.94
1917	67.3
1917	70.67
1917	74.03
1917	77.4
1917	80.76
1917	84.13
1917	87.49
1917	90.86
1917	94.22
1917	97.59
1917	100.95
1917	104.32
1917	107.68
1917	111.05
1917	114.41
1917	117.78
1917	121.14
1917	124.51
1917	127.87
1917	131.24
1917	134.6
1917	137.97
1917	141.33
1917	144.7
1917	148.06
1917	151.43
1917	154.79
1917	158.16
1917	160.79
1917	161.52
1917	163.6
1917	164.89
1917	166.43
1917	167.72
1917	168.25
1917	169.18
1918	0
1918	0.46
1918	1.18
1918	2.15
1918	3.37
1918	4.88
1918	6.73
1918	9.05
1918	10.1
1918	13.33
1918	13.46
1918	16.83
1918	20.19
1918	23.56
1918	26.92
1918	30.29
1918	33.65
1918	37.02
1918	40.38
1918	43.75
1918	47.11
1918	50.48
1918	53.84
1918	57.21
1918	60.57
1918	63.94
1918	67.3
1918	70.67
1918	74.03
1918	77.4
1918	80.76
1918	84.13
1918	87.49
1918	90.86
1918	94.22
1918	97.59
1918	100.95
1918	104.32
1918	107.68
1918	111.05
1918	114.41
1918	117.78
1918	121.14
1918	124.51
1918	127.87
1918	131.24
1918	134.6
1918	137.97
1918	141.33
1918	144.7
1918	148.06
1918	151.43
1918	154.79
1918	158.16
1918	161.52
1918	164.87
1918	167.1
1918	168.45
1918	169.04
1918	0
1918	3.37
1918	6.73
1918	10.1
1918	13.46
1918	16.82
1918	20.19
1918	23.56
1918	26.92
1918	30.29
1918	33.65
1918	37.02
1918	40.38
1918	43.75
1918	47.11
1918	50.48
1918	53.84
1918	57.21
1918	60.57
1918	63.94
1918	67.3
1918	70.67
1918	74.03
1918	77.4
1918	80.76
1918	84.13
1918	87.49
1918	90.86
1918	94.22
1918	97.59
1918	100.95
1918	104.32
1918	107.68
1918	111.05
1918	114.41
1918	117.78
1918	121.14
1918	124.51
1918	127.87
1918	131.24
1918	134.6
1918	137.97
1918	141.33
1918	144.7
1918	148.06
1918	151.43
1918	154.79
1918	158.16
1918	160.84
1918	161.52
1918	163.6
1918	164.89
1918	166.42
1918	167.72
1918	168.25
1918	169.15
1919	0
1919	0.45
1919	1.17
1919	2.14
1919	3.37
1919	4.88
1919	6.73
1919	9.05
1919	10.1
1919	13.34
1919	13.46
1919	16.83
1919	20.19
1919	23.56
1919	26.92
1919	30.29
1919	33.65
1919	37.02
1919	40.38
1919	43.75
1919	47.11
1919	50.48
1919	53.84
1919	57.21
1919	60.57
1919	63.94
1919	67.3
1919	70.67
1919	74.03
1919	77.4
1919	80.76
1919	84.13
1919	87.49
1919	90.86
1919	94.22
1919	97.59
1919	100.95
1919	104.32
1919	107.68
1919	111.05
1919	114.41
1919	117.78
1919	121.14
1919	124.51
1919	127.87
1919	131.24
1919	134.6
1919	137.97
1919	141.33
1919	144.7
1919	148.06
1919	151.43
1919	154.79
1919	158.16
1919	161.52
1919	164.88
1919	167.13
1919	168.48
1919	169.08
1919	0
1919	3.37
1919	6.73
1919	10.1
1919	13.46
1919	16.82
1919	20.19
1919	23.56
1919	26.92
1919	30.29
1919	33.65
1919	37.02
1919	40.38
1919	43.75
1919	47.11
1919	50.48
1919	53.84
1919	57.21
1919	60.57
1919	63.94
1919	67.3
1919	70.67
1919	74.03
1919	77.4
1919	80.76
1919	84.13
1919	87.49
1919	90.86
1919	94.22
1919	97.59
1919	100.95
1919	104.32
1919	107.68
1919	111.05
1919	114.41
1919	117.78
1919	121.14
1919	124.51
1919	127.87
1919	131.24
1919	134.6
1919	137.97
1919	141.33
1919	144.7
1919	148.06
1919	151.43
1919	154.79
1919	158.16
1919	160.85
1919	161.52
1919	163.6
1919	164.89
1919	166.41
1919	167.71
1919	168.25
1919	169.14
1920	0
1920	0.46
1920	1.18
1920	2.15
1920	3.37
1920	4.89
1920	6.73
1920	9.04
1920	10.1
1920	13.35
1920	13.46
1920	16.83
1920	20.19
1920	23.56
1920	26.92
1920	30.29
1920	33.65
1920	37.02
1920	40.38
1920	43.75
1920	47.11
1920	50.48
1920	53.84
1920	57.21
1920	60.57
1920	63.94
1920	67.3
1920	70.67
1920	74.03
1920	77.4
1920	80.76
1920	84.13
1920	87.49
1920	90.86
1920	94.22
1920	97.59
1920	100.95
1920	104.32
1920	107.68
1920	111.05
1920	114.41
1920	117.78
1920	121.14
1920	124.51
1920	127.87
1920	131.24
1920	134.6
1920	137.97
1920	141.33
1920	144.7
1920	148.06
1920	151.43
1920	154.79
1920	158.16
1920	161.52
1920	164.87
1920	167.12
1920	168.46
1920	169.06
1920	0
1920	3.37
1920	6.73
1920	10.1
1920	13.46
1920	16.82
1920	20.19
1920	23.56
1920	26.92
1920	30.29
1920	33.65
1920	37.02
1920	40.38
1920	43.75
1920	47.11
1920	50.48
1920	53.84
1920	57.21
1920	60.57
1920	63.94
1920	67.3
1920	70.67
1920	74.03
1920	77.4
1920	80.76
1920	84.13
1920	87.49
1920	90.86
1920	94.22
1920	97.59
1920	100.95
1920	104.32
1920	107.68
1920	111.05
1920	114.41
1920	117.78
1920	121.14
1920	124.51
1920	127.87
1920	131.24
1920	134.6
1920	137.97
1920	141.33
1920	144.7
1920	148.06
1920	151.43
1920	154.79
1920	158.16
1920	160.82
1920	161.52
1920	163.6
1920	164.89
1920	166.41
1920	167.7
1920	168.25
1920	169.09
1921	0
1921	0.47
1921	1.2
1921	2.18
1921	3.37
1921	4.89
1921	6.73
1921	9.05
1921	10.1
1921	13.3
1921	13.46
1921	16.82
1921	20.19
1921	23.56
1921	26.92
1921	30.29
1921	33.65
1921	37.02
1921	40.38
1921	43.75
1921	47.11
1921	50.48
1921	53.84
1921	57.21
1921	60.57
1921	63.94
1921	67.3
1921	70.67
1921	74.03
1921	77.4
1921	80.76
1921	84.13
1921	87.49
1921	90.86
1921	94.22
1921	97.59
1921	100.95
1921	104.32
1921	107.68
1921	111.05
1921	114.41
1921	117.78
1921	121.14
1921	124.51
1921	127.87
1921	131.24
1921	134.6
1921	137.97
1921	141.33
1921	144.7
1921	148.06
1921	151.43
1921	154.79
1921	158.16
1921	161.52
1921	164.88
1921	167.13
1921	168.48
1921	169.07
1921	0
1921	3.37
1921	6.73
1921	10.1
1921	13.46
1921	16.83
1921	20.19
1921	23.56
1921	26.92
1921	30.29
1921	33.65
1921	37.02
1921	40.38
1921	43.75
1921	47.11
1921	50.48
1921	53.84
1921	57.21
1921	60.57
1921	63.94
1921	67.3
1921	70.67
1921	74.03
1921	77.4
1921	80.76
1921	84.13
1921	87.49
1921	90.86
1921	94.22
1921	97.59
1921	100.95
1921	104.32
1921	107.68
1921	111.05
1921	114.41
1921	117.78
1921	121.14
1921	124.51
1921	127.87
1921	131.24
1921	134.6
1921	137.97
1921	141.33
1921	144.7
1921	148.06
1921	151.43
1921	154.79
1921	158.16
1921	160.81
1921	161.52
1921	163.6
1921	164.89
1921	166.41
1921	167.69
1921	168.25
1921	169.08
1922	0
1922	0.46
1922	1.17
1922	2.14
1922	3.37
1922	4.89
1922	6.73
1922	9.04
1922	10.1
1922	13.34
1922	13.46
1922	16.83
1922	20.19
1922	23.56
1922	26.92
1922	30.29
1922	33.65
1922	37.02
1922	40.38
1922	43.75
1922	47.11
1922	50.48
1922	53.84
1922	57.21
1922	60.57
1922	63.94
1922	67.3
1922	70.67
1922	74.03
1922	77.4
1922	80.76
1922	84.13
1922	87.49
1922	90.86
1922	94.22
1922	97.59
1922	100.95
1922	104.32
1922	107.68
1922	111.05
1922	114.41
1922	117.78
1922	121.14
1922	124.51
1922	127.87
1922	131.24
1922	134.6
1922	137.97
1922	141.33
1922	144.7
1922	148.06
1922	151.43
1922	154.79
1922	158.16
1922	161.52
1922	164.88
1922	167.12
1922	168.46
1922	169.04
1922	0
1922	3.37
1922	6.73
1922	10.1
1922	13.46
1922	16.83
1922	20.19
1922	23.56
1922	26.92
1922	30.29
1922	33.65
1922	37.02
1922	40.38
1922	43.75
1922	47.11
1922	50.48
1922	53.84
1922	57.21
1922	60.57
1922	63.94
1922	67.3
1922	70.67
1922	74.03
1922	77.4
1922	80.76
1922	84.13
1922	87.49
1922	90.86
1922	94.22
1922	97.59
1922	100.95
1922	104.32
1922	107.68
1922	111.05
1922	114.41
1922	117.78
1922	121.14
1922	124.51
1922	127.87
1922	131.24
1922	134.6
1922	137.97
1922	141.33
1922	144.7
1922	148.06
1922	151.43
1922	154.79
1922	158.16
1922	160.81
1922	161.52
1922	163.57
1922	164.89
1922	166.41
1922	167.69
1922	168.25
1922	169.06
1923	0
1923	0.46
1923	1.18
1923	2.15
1923	3.37
1923	4.9
1923	6.73
1923	9.05
1923	10.1
1923	13.33
1923	13.46
1923	16.83
1923	20.19
1923	23.56
1923	26.92
1923	30.29
1923	33.65
1923	37.02
1923	40.38
1923	43.75
1923	47.11
1923	50.48
1923	53.84
1923	57.21
1923	60.57
1923	63.94
1923	67.3
1923	70.67
1923	74.03
1923	77.4
1923	80.76
1923	84.13
1923	87.49
1923	90.86
1923	94.22
1923	97.59
1923	100.95
1923	104.32
1923	107.68
1923	111.05
1923	114.41
1923	117.78
1923	121.14
1923	124.51
1923	127.87
1923	131.24
1923	134.6
1923	137.97
1923	141.33
1923	144.7
1923	148.06
1923	151.43
1923	154.79
1923	158.16
1923	161.52
1923	164.88
1923	167.12
1923	168.46
1923	169.05
1923	0
1923	3.37
1923	6.73
1923	10.1
1923	13.46
1923	16.83
1923	20.19
1923	23.56
1923	26.92
1923	30.29
1923	33.65
1923	37.02
1923	40.38
1923	43.75
1923	47.11
1923	50.48
1923	53.84
1923	57.21
1923	60.57
1923	63.94
1923	67.3
1923	70.67
1923	74.03
1923	77.4
1923	80.76
1923	84.13
1923	87.49
1923	90.86
1923	94.22
1923	97.59
1923	100.95
1923	104.32
1923	107.68
1923	111.05
1923	114.41
1923	117.78
1923	121.14
1923	124.51
1923	127.87
1923	131.24
1923	134.6
1923	137.97
1923	141.33
1923	144.7
1923	148.06
1923	151.43
1923	154.79
1923	158.16
1923	160.8
1923	161.52
1923	163.56
1923	164.89
1923	166.42
1923	167.7
1923	168.25
1923	169.04
1924	0
1924	0.46
1924	1.19
1924	2.16
1924	3.37
1924	4.88
1924	6.73
1924	9.04
1924	10.1
1924	13.33
1924	13.46
1924	16.83
1924	20.19
1924	23.56
1924	26.92
1924	30.29
1924	33.65
1924	37.02
1924	40.38
1924	43.75
1924	47.11
1924	50.48
1924	53.84
1924	57.21
1924	60.57
1924	63.94
1924	67.3
1924	70.67
1924	74.03
1924	77.4
1924	80.76
1924	84.13
1924	87.49
1924	90.86
1924	94.22
1924	97.59
1924	100.95
1924	104.32
1924	107.68
1924	111.05
1924	114.41
1924	117.78
1924	121.14
1924	124.51
1924	127.87
1924	131.24
1924	134.6
1924	137.97
1924	141.33
1924	144.7
1924	148.06
1924	151.43
1924	154.79
1924	158.16
1924	161.52
1924	164.87
1924	167.07
1924	168.4
1924	168.96
1924	0
1924	3.37
1924	6.73
1924	10.1
1924	13.46
1924	16.83
1924	20.19
1924	23.56
1924	26.92
1924	30.29
1924	33.65
1924	37.02
1924	40.38
1924	43.75
1924	47.11
1924	50.48
1924	53.84
1924	57.21
1924	60.57
1924	63.94
1924	67.3
1924	70.67
1924	74.03
1924	77.4
1924	80.76
1924	84.13
1924	87.49
1924	90.86
1924	94.22
1924	97.59
1924	100.95
1924	104.32
1924	107.68
1924	111.05
1924	114.41
1924	117.78
1924	121.14
1924	124.51
1924	127.87
1924	131.24
1924	134.6
1924	137.97
1924	141.33
1924	144.7
1924	148.06
1924	151.43
1924	154.79
1924	158.16
1924	160.8
1924	161.52
1924	163.56
1924	164.89
1924	166.4
1924	167.69
1924	168.25
1924	169.04
1925	0
1925	0.46
1925	1.18
1925	2.15
1925	3.37
1925	4.9
1925	6.73
1925	9.04
1925	10.1
1925	13.33
1925	13.46
1925	16.83
1925	20.19
1925	23.56
1925	26.92
1925	30.29
1925	33.65
1925	37.02
1925	40.38
1925	43.75
1925	47.11
1925	50.48
1925	53.84
1925	57.21
1925	60.57
1925	63.94
1925	67.3
1925	70.67
1925	74.03
1925	77.4
1925	80.76
1925	84.13
1925	87.49
1925	90.86
1925	94.22
1925	97.59
1925	100.95
1925	104.32
1925	107.68
1925	111.05
1925	114.41
1925	117.78
1925	121.14
1925	124.51
1925	127.87
1925	131.24
1925	134.6
1925	137.97
1925	141.33
1925	144.7
1925	148.06
1925	151.43
1925	154.79
1925	158.16
1925	161.52
1925	164.87
1925	167.11
1925	168.46
1925	169.04
1925	0
1925	3.37
1925	6.73
1925	10.1
1925	13.46
1925	16.83
1925	20.19
1925	23.56
1925	26.92
1925	30.29
1925	33.65
1925	37.02
1925	40.38
1925	43.75
1925	47.11
1925	50.48
1925	53.84
1925	57.21
1925	60.57
1925	63.94
1925	67.3
1925	70.67
1925	74.03
1925	77.4
1925	80.76
1925	84.13
1925	87.49
1925	90.86
1925	94.22
1925	97.59
1925	100.95
1925	104.32
1925	107.68
1925	111.05
1925	114.41
1925	117.78
1925	121.14
1925	124.51
1925	127.87
1925	131.24
1925	134.6
1925	137.97
1925	141.33
1925	144.7
1925	148.06
1925	151.43
1925	154.79
1925	158.16
1925	160.8
1925	161.52
1925	163.58
1925	164.89
1925	166.4
1925	167.68
1925	168.25
1925	169.04
1926	0
1926	0.57
1926	1.32
1926	2.33
1926	3.37
1926	4.89
1926	6.73
1926	9.05
1926	10.1
1926	13.35
1926	13.46
1926	16.83
1926	20.19
1926	23.56
1926	26.92
1926	30.29
1926	33.65
1926	37.02
1926	40.38
1926	43.75
1926	47.11
1926	50.48
1926	53.84
1926	57.21
1926	60.57
1926	63.94
1926	67.3
1926	70.67
1926	74.03
1926	77.4
1926	80.76
1926	84.13
1926	87.49
1926	90.86
1926	94.22
1926	97.59
1926	100.95
1926	104.32
1926	107.68
1926	111.05
1926	114.41
1926	117.78
1926	121.14
1926	124.51
1926	127.87
1926	131.24
1926	134.6
1926	137.97
1926	141.33
1926	144.7
1926	148.06
1926	151.43
1926	154.79
1926	158.16
1926	161.52
1926	164.87
1926	167.1
1926	168.44
1926	169.01
1926	0
1926	3.37
1926	6.73
1926	10.1
1926	13.46
1926	16.83
1926	20.19
1926	23.56
1926	26.92
1926	30.29
1926	33.65
1926	37.02
1926	40.38
1926	43.75
1926	47.11
1926	50.48
1926	53.84
1926	57.21
1926	60.57
1926	63.94
1926	67.3
1926	70.67
1926	74.03
1926	77.4
1926	81.26
1926	84.13
1926	87.49
1926	90.86
1926	94.22
1926	97.59
1926	100.95
1926	104.32
1926	107.68
1926	111.05
1926	114.41
1926	117.78
1926	121.14
1926	124.51
1926	127.87
1926	131.24
1926	134.6
1926	137.97
1926	141.33
1926	144.7
1926	148.06
1926	151.43
1926	154.79
1926	158.16
1926	160.79
1926	161.52
1926	163.57
1926	164.89
1926	166.4
1926	167.69
1926	168.25
1926	169.01
1927	0
1927	0.46
1927	1.18
1927	2.15
1927	3.37
1927	4.9
1927	6.73
1927	9.05
1927	10.1
1927	13.33
1927	13.46
1927	16.83
1927	20.19
1927	23.56
1927	26.92
1927	30.29
1927	33.65
1927	37.02
1927	40.38
1927	43.75
1927	47.11
1927	50.48
1927	53.84
1927	57.21
1927	60.57
1927	63.94
1927	67.3
1927	70.67
1927	74.03
1927	77.4
1927	80.76
1927	84.13
1927	87.49
1927	90.86
1927	94.22
1927	97.59
1927	100.95
1927	104.32
1927	107.68
1927	111.05
1927	114.41
1927	117.78
1927	121.14
1927	124.51
1927	127.87
1927	131.24
1927	134.6
1927	137.97
1927	141.33
1927	144.7
1927	148.06
1927	151.43
1927	154.79
1927	158.16
1927	161.52
1927	164.87
1927	167.08
1927	168.42
1927	168.99
1927	0
1927	3.37
1927	6.73
1927	10.1
1927	13.46
1927	16.83
1927	20.19
1927	23.56
1927	26.92
1927	30.29
1927	33.65
1927	37.02
1927	40.38
1927	43.75
1927	47.11
1927	50.48
1927	53.84
1927	57.21
1927	60.57
1927	63.94
1927	67.3
1927	70.67
1927	74.03
1927	77.4
1927	80.76
1927	84.13
1927	87.49
1927	90.86
1927	94.22
1927	97.59
1927	100.95
1927	104.32
1927	107.68
1927	111.05
1927	114.41
1927	117.78
1927	121.14
1927	124.51
1927	127.87
1927	131.24
1927	134.6
1927	137.97
1927	141.33
1927	144.7
1927	148.06
1927	151.43
1927	154.79
1927	158.16
1927	160.79
1927	161.52
1927	163.58
1927	164.89
1927	166.4
1927	167.67
1927	168.25
1927	168.98
1928	0
1928	0.45
1928	1.18
1928	2.15
1928	3.37
1928	4.89
1928	6.73
1928	9.05
1928	10.1
1928	13.33
1928	13.46
1928	16.83
1928	20.19
1928	23.56
1928	26.92
1928	30.29
1928	33.65
1928	37.02
1928	40.38
1928	43.75
1928	47.11
1928	50.48
1928	53.84
1928	57.21
1928	60.57
1928	63.94
1928	67.3
1928	70.67
1928	74.03
1928	77.4
1928	80.76
1928	84.13
1928	87.49
1928	90.86
1928	94.22
1928	97.59
1928	100.95
1928	104.32
1928	107.68
1928	111.05
1928	114.41
1928	117.78
1928	121.14
1928	124.51
1928	127.87
1928	131.24
1928	134.6
1928	137.97
1928	141.33
1928	144.7
1928	148.06
1928	151.43
1928	154.79
1928	158.16
1928	161.52
1928	164.87
1928	167.1
1928	168.44
1928	169
1928	0
1928	3.37
1928	6.73
1928	10.1
1928	13.46
1928	16.82
1928	20.19
1928	23.56
1928	26.92
1928	30.29
1928	33.65
1928	37.02
1928	40.38
1928	43.75
1928	47.11
1928	50.48
1928	53.84
1928	57.21
1928	60.57
1928	63.94
1928	67.3
1928	70.67
1928	74.03
1928	77.4
1928	80.76
1928	84.13
1928	87.49
1928	90.86
1928	94.22
1928	97.59
1928	100.95
1928	104.32
1928	107.68
1928	111.05
1928	114.41
1928	117.78
1928	121.14
1928	124.51
1928	127.87
1928	131.24
1928	134.6
1928	137.97
1928	141.33
1928	144.7
1928	148.06
1928	151.43
1928	154.79
1928	158.16
1928	160.78
1928	161.52
1928	163.58
1928	164.89
1928	166.4
1928	167.68
1928	168.25
1928	169
1929	0
1929	0.46
1929	1.19
1929	2.16
1929	3.37
1929	4.88
1929	6.73
1929	9.05
1929	10.1
1929	13.34
1929	13.46
1929	16.83
1929	20.19
1929	23.56
1929	26.92
1929	30.29
1929	33.65
1929	37.02
1929	40.38
1929	43.75
1929	47.11
1929	50.48
1929	53.84
1929	57.21
1929	60.57
1929	63.94
1929	67.3
1929	70.67
1929	74.03
1929	77.4
1929	80.76
1929	84.13
1929	87.49
1929	90.86
1929	94.22
1929	97.59
1929	100.95
1929	104.32
1929	107.68
1929	111.05
1929	114.41
1929	117.78
1929	121.14
1929	124.51
1929	127.87
1929	131.24
1929	134.6
1929	137.97
1929	141.33
1929	144.7
1929	148.06
1929	151.43
1929	154.79
1929	158.16
1929	161.52
1929	164.87
1929	167.08
1929	168.41
1929	168.96
1929	0
1929	3.37
1929	6.73
1929	10.1
1929	13.46
1929	16.83
1929	20.19
1929	23.56
1929	26.92
1929	30.29
1929	33.65
1929	37.02
1929	40.38
1929	43.75
1929	47.11
1929	50.48
1929	53.84
1929	57.21
1929	60.57
1929	63.94
1929	67.3
1929	70.67
1929	74.03
1929	77.4
1929	80.76
1929	84.13
1929	87.49
1929	90.86
1929	94.22
1929	97.59
