RBG_CYC_66824_Nw_c0_41V_40C_C10C10_170627_622BNG_VC211_100DOD_127 (155722 Points)
Time (s)	Current (mAh)
17395546	20.1
17396146	20.1
17396746	20.1
17397346	20.1
17397946	20.1
17398546	20.1
17399146	20.1
17399746	20.1
17400346	20.1
17400946	20.1
17401546	20.1
17402146	20.1
17402746	20.1
17403346	20.1
17403946	20.1
17404546	20.1
17405146	20.1
17405746	20.1
17406346	20.1
17406946	20.1
17407546	20.1
17408146	20.1
17408746	20.1
17409346	20.1
17409946	20.1
17410546	20.1
17411146	20.1
17411746	20.1
17412346	20.1
17412946	20.1
17413546	20.1
17414146	20.1
17414746	20.1
17415346	20.1
17415946	20.1
17416546	20.1
17417146	20.1
17417746	20.1
17418346	20.1
17418946	20.1
17419546	20.1
17420146	20.1
17420447	10.1
17420447	-20.1
17421047	-20.1
17421647	-20.1
17422247	-20.1
17422847	-20.1
17423447	-20.1
17424047	-20.1
17424647	-20.1
17425247	-20.1
17425847	-20.1
17426447	-20.1
17427047	-20.1
17427647	-20.1
17428247	-20.1
17428847	-20.1
17429447	-20.1
17430047	-20.1
17430647	-20.1
17431247	-20.1
17431847	-20.1
17432447	-20.1
17433047	-20.1
17433647	-20.1
17434247	-20.1
17434847	-20.1
17435447	-20.1
17436047	-20.1
17436647	-20.1
17437247	-20.1
17437847	-20.1
17438447	-20.1
17439047	-20.1
17439647	-20.1
17440247	-20.1
17440847	-20.1
17441447	-20.1
17442047	-20.1
17442647	-20.1
17443247	-20.1
17443847	-20.1
17444447	-20.1
17445047	-20.1
17445647	-20.1
17446247	-20.1
17446847	-20.1
17447447	-20.1
17448047	-20.1
17448647	-20.1
17449247	-20.1
17449847	-20.1
17450447	-20.1
17451047	-20.1
17451647	-20.1
17452247	-20.1
17452847	-20.1
17453447	-20.1
17453956	-20.1
17454047	-20.1
17454449	-20.1
17454647	-20.1
17454968	-20.1
17455246	-20.1
17455247	-20.1
17455489	-20.1
17455700	-20.1
17455847	-20.1
17456009	-20.1
17456083	-20.1
17456083	20.1
17456151	20.1
17456258	20.1
17456394	20.1
17456557	20.1
17456683	20.1
17456905	20.1
17457175	20.1
17457283	20.1
17457625	20.1
17457883	20.1
17458347	20.1
17458483	20.1
17459083	20.1
17459683	20.1
17460283	20.1
17460883	20.1
17461483	20.1
17462083	20.1
17462683	20.1
17463283	20.1
17463883	20.1
17464483	20.1
17465083	20.1
17465683	20.1
17466283	20.1
17466883	20.1
17467483	20.1
17468083	20.1
17468683	20.1
17469283	20.1
17469883	20.1
17470483	20.1
17471083	20.1
17471683	20.1
17472283	20.1
17472883	20.1
17473483	20.1
17474083	20.1
17474683	20.1
17475283	20.1
17475883	20.1
17476483	20.1
17477083	20.1
17477683	20.1
17478283	20.1
17478883	20.1
17479483	20.1
17480083	20.1
17480683	20.1
17481283	20.1
17481883	20.1
17482483	20.1
17483083	20.1
17483683	20.1
17484283	20.1
17484883	20.1
17485483	20.1
17486083	20.1
17486683	20.1
17487283	20.1
17487883	20.1
17488483	20.1
17489083	20.1
17489683	20.1
17490283	20.1
17490883	20.1
17491483	20.1
17491804	10.1
17491804	-20.1
17492404	-20.1
17493004	-20.1
17493604	-20.1
17494204	-20.1
17494804	-20.1
17495404	-20.1
17496004	-20.1
17496604	-20.1
17497204	-20.1
17497804	-20.1
17498404	-20.1
17499004	-20.1
17499604	-20.1
17500204	-20.1
17500804	-20.1
17501404	-20.1
17502004	-20.1
17502604	-20.1
17503204	-20.1
17503804	-20.1
17504404	-20.1
17505004	-20.1
17505604	-20.1
17506204	-20.1
17506804	-20.1
17507404	-20.1
17508004	-20.1
17508604	-20.1
17509204	-20.1
17509804	-20.1
17510404	-20.1
17511004	-20.1
17511604	-20.1
17512204	-20.1
17512804	-20.1
17513404	-20.1
17514004	-20.1
17514604	-20.1
17515204	-20.1
17515804	-20.1
17516404	-20.1
17517004	-20.1
17517604	-20.1
17518204	-20.1
17518804	-20.1
17519404	-20.1
17520004	-20.1
17520604	-20.1
17521204	-20.1
17521804	-20.1
17522404	-20.1
17523004	-20.1
17523604	-20.1
17524204	-20.1
17524804	-20.1
17525314	-20.1
17525404	-20.1
17525808	-20.1
17526004	-20.1
17526328	-20.1
17526604	-20.1
17526848	-20.1
17527061	-20.1
17527204	-20.1
17527368	-20.1
17527460	-20.1
17527460	20.1
17527528	20.1
17527635	20.1
17527771	20.1
17527933	20.1
17528060	20.1
17528283	20.1
17528552	20.1
17528660	20.1
17529003	20.1
17529260	20.1
17529722	20.1
17529860	20.1
17530460	20.1
17531060	20.1
17531660	20.1
17532260	20.1
17532860	20.1
17533460	20.1
17534060	20.1
17534660	20.1
17535260	20.1
17535860	20.1
17536460	20.1
17537060	20.1
17537660	20.1
17538260	20.1
17538860	20.1
17539460	20.1
17540060	20.1
17540660	20.1
17541260	20.1
17541860	20.1
17542460	20.1
17543060	20.1
17543660	20.1
17544260	20.1
17544860	20.1
17545460	20.1
17546060	20.1
17546660	20.1
17547260	20.1
17547860	20.1
17548460	20.1
17549060	20.1
17549660	20.1
17550260	20.1
17550860	20.1
17551460	20.1
17552060	20.1
17552660	20.1
17553260	20.1
17553860	20.1
17554460	20.1
17555060	20.1
17555660	20.1
17556260	20.1
17556860	20.1
17557460	20.1
17558060	20.1
17558660	20.1
17559260	20.1
17559860	20.1
17560460	20.1
17561060	20.1
17561660	20.1
17562260	20.1
17562860	20.1
17563180	10.1
17563180	-20.1
17563780	-20.1
17564380	-20.1
17564980	-20.1
17565580	-20.1
17566180	-20.1
17566780	-20.1
17567380	-20.1
17567980	-20.1
17568580	-20.1
17569180	-20.1
17569780	-20.1
17570380	-20.1
17570980	-20.1
17571580	-20.1
17572180	-20.1
17572780	-20.1
17573380	-20.1
17573980	-20.1
17574580	-20.1
17575180	-20.1
17575780	-20.1
17576380	-20.1
17576980	-20.1
17577580	-20.1
17578180	-20.1
17578780	-20.1
17579380	-20.1
17579980	-20.1
17580580	-20.1
17581180	-20.1
17581780	-20.1
17582380	-20.1
17582980	-20.1
17583580	-20.1
17584180	-20.1
17584780	-20.1
17585380	-20.1
17585980	-20.1
17586580	-20.1
17587180	-20.1
17587780	-20.1
17588380	-20.1
17588980	-20.1
17589580	-20.1
17590180	-20.1
17590780	-20.1
17591380	-20.1
17591980	-20.1
17592580	-20.1
17593180	-20.1
17593780	-20.1
17594380	-20.1
17594980	-20.1
17595580	-20.1
17596180	-20.1
17596691	-20.1
17596780	-20.1
17597184	-20.1
17597380	-20.1
17597704	-20.1
17597980	-20.1
17598224	-20.1
17598439	-20.1
17598580	-20.1
17598746	-20.1
17598843	-20.1
17598843	20.1
17598911	20.1
17599019	20.1
17599154	20.1
17599318	20.1
17599443	20.1
17599665	20.1
17599934	20.1
17600043	20.1
17600386	20.1
17600643	20.1
17601106	20.1
17601243	20.1
17601843	20.1
17602443	20.1
17603043	20.1
17603643	20.1
17604243	20.1
17604843	20.1
17605443	20.1
17606043	20.1
17606643	20.1
17607243	20.1
17607843	20.1
17608443	20.1
17609043	20.1
17609643	20.1
17610243	20.1
17610843	20.1
17611443	20.1
17612043	20.1
17612643	20.1
17613243	20.1
17613843	20.1
17614443	20.1
17615043	20.1
17615643	20.1
17616243	20.1
17616843	20.1
17617443	20.1
17618043	20.1
17618643	20.1
17619243	20.1
17619843	20.1
17620443	20.1
17621043	20.1
17621643	20.1
17622243	20.1
17622843	20.1
17623443	20.1
17624043	20.1
17624643	20.1
17625243	20.1
17625843	20.1
17626443	20.1
17627043	20.1
17627643	20.1
17628243	20.1
17628843	20.1
17629443	20.1
17630043	20.1
17630643	20.1
17631243	20.1
17631843	20.1
17632443	20.1
17633043	20.1
17633643	20.1
17634243	20.1
17634569	10.1
17634569	-20.1
17635169	-20.1
17635769	-20.1
17636369	-20.1
17636969	-20.1
17637569	-20.1
17638169	-20.1
17638769	-20.1
17639369	-20.1
17639969	-20.1
17640569	-20.1
17641169	-20.1
17641769	-20.1
17642369	-20.1
17642969	-20.1
17643569	-20.1
17644169	-20.1
17644769	-20.1
17645369	-20.1
17645969	-20.1
17646569	-20.1
17647169	-20.1
17647769	-20.1
17648369	-20.1
17648969	-20.1
17649569	-20.1
17650169	-20.1
17650769	-20.1
17651369	-20.1
17651969	-20.1
17652569	-20.1
17653169	-20.1
17653769	-20.1
17654369	-20.1
17654969	-20.1
17655569	-20.1
17656169	-20.1
17656769	-20.1
17657369	-20.1
17657969	-20.1
17658569	-20.1
17659169	-20.1
17659769	-20.1
17660369	-20.1
17660969	-20.1
17661569	-20.1
17662169	-20.1
17662769	-20.1
17663369	-20.1
17663969	-20.1
17664569	-20.1
17665169	-20.1
17665769	-20.1
17666369	-20.1
17666969	-20.1
17667569	-20.1
17668076	-20.1
17668169	-20.1
17668573	-20.1
17668769	-20.1
17669092	-20.1
17669369	-20.1
17669612	-20.1
17669825	-20.1
17669969	-20.1
17670133	-20.1
17670221	-20.1
17670222	20.1
17670289	20.1
17670397	20.1
17670532	20.1
17670695	20.1
17670821	20.1
17671045	20.1
17671314	20.1
17671421	20.1
17671764	20.1
17672021	20.1
17672483	20.1
17672621	20.1
17673221	20.1
17673821	20.1
17674421	20.1
17675021	20.1
17675621	20.1
17676221	20.1
17676821	20.1
17677422	20.1
17678021	20.1
17678621	20.1
17679221	20.1
17679821	20.1
17680421	20.1
17681021	20.1
17681621	20.1
17682221	20.1
17682821	20.1
17683421	20.1
17684021	20.1
17684621	20.1
17685222	20.1
17685821	20.1
17686421	20.1
17687021	20.1
17687621	20.1
17688221	20.1
17688821	20.1
17689421	20.1
17690021	20.1
17690621	20.1
17691222	20.1
17691821	20.1
17692421	20.1
17693022	20.1
17693621	20.1
17694221	20.1
17694821	20.1
17695421	20.1
17696021	20.1
17696621	20.1
17697221	20.1
17697821	20.1
17698421	20.1
17699022	20.1
17699621	20.1
17700221	20.1
17700822	20.1
17701421	20.1
17702021	20.1
17702621	20.1
17703221	20.1
17703821	20.1
17704421	20.1
17705021	20.1
17705621	20.1
17705933	10.1
17705933	-20.1
17706533	-20.1
17707133	-20.1
17707733	-20.1
17708333	-20.1
17708933	-20.1
17709533	-20.1
17710133	-20.1
17710733	-20.1
17711333	-20.1
17711933	-20.1
17712533	-20.1
17713133	-20.1
17713733	-20.1
17714333	-20.1
17714933	-20.1
17715533	-20.1
17716133	-20.1
17716733	-20.1
17717333	-20.1
17717933	-20.1
17718533	-20.1
17719133	-20.1
17719733	-20.1
17720333	-20.1
17720933	-20.1
17721533	-20.1
17722133	-20.1
17722733	-20.1
17723333	-20.1
17723933	-20.1
17724533	-20.1
17725133	-20.1
17725733	-20.1
17726333	-20.1
17726933	-20.1
17727533	-20.1
17728133	-20.1
17728733	-20.1
17729333	-20.1
17729933	-20.1
17730533	-20.1
17731133	-20.1
17731733	-20.1
17732333	-20.1
17732933	-20.1
17733533	-20.1
17734133	-20.1
17734733	-20.1
17735333	-20.1
17735933	-20.1
17736533	-20.1
17737133	-20.1
17737733	-20.1
17738333	-20.1
17738933	-20.1
17739438	-20.1
17739533	-20.1
17739934	-20.1
17740133	-20.1
17740453	-20.1
17740729	-20.1
17740733	-20.1
17740973	-20.1
17741184	-20.1
17741333	-20.1
17741495	-20.1
17741566	-20.1
17741566	20.1
17741634	20.1
17741741	20.1
17741877	20.1
17742039	20.1
17742166	20.1
17742390	20.1
17742659	20.1
17742766	20.1
17743108	20.1
17743366	20.1
17743827	20.1
17743966	20.1
17744566	20.1
17745166	20.1
17745766	20.1
17746366	20.1
17746966	20.1
17747566	20.1
17748166	20.1
17748766	20.1
17749366	20.1
17749966	20.1
17750566	20.1
17751166	20.1
17751766	20.1
17752366	20.1
17752966	20.1
17753566	20.1
17754166	20.1
17754766	20.1
17755366	20.1
17755966	20.1
17756566	20.1
17757166	20.1
17757766	20.1
17758366	20.1
17758966	20.1
17759566	20.1
17760166	20.1
17760766	20.1
17761366	20.1
17761966	20.1
17762566	20.1
17763166	20.1
17763766	20.1
17764366	20.1
17764966	20.1
17765566	20.1
17766166	20.1
17766766	20.1
17767366	20.1
17767966	20.1
17768566	20.1
17769166	20.1
17769766	20.1
17770366	20.1
17770966	20.1
17771566	20.1
17772166	20.1
17772766	20.1
17773366	20.1
17773966	20.1
17774566	20.1
17775166	20.1
17775766	20.1
17776366	20.1
17776966	20.1
17777255	10.1
17777255	-20.1
17777855	-20.1
17778455	-20.1
17779055	-20.1
17779655	-20.1
17780255	-20.1
17780855	-20.1
17781455	-20.1
17782055	-20.1
17782655	-20.1
17783255	-20.1
17783855	-20.1
17784455	-20.1
17785055	-20.1
17785655	-20.1
17786255	-20.1
17786855	-20.1
17787455	-20.1
17788055	-20.1
17788655	-20.1
17789255	-20.1
17789855	-20.1
17790455	-20.1
17791055	-20.1
17791655	-20.1
17792255	-20.1
17792855	-20.1
17793455	-20.1
17794055	-20.1
17794655	-20.1
17795255	-20.1
17795855	-20.1
17796455	-20.1
17797055	-20.1
17797655	-20.1
17798255	-20.1
17798855	-20.1
17799455	-20.1
17800055	-20.1
17800655	-20.1
17801255	-20.1
17801855	-20.1
17802455	-20.1
17803055	-20.1
17803655	-20.1
17804255	-20.1
17804855	-20.1
17805455	-20.1
17806055	-20.1
17806655	-20.1
17807255	-20.1
17807855	-20.1
17808455	-20.1
17809055	-20.1
17809655	-20.1
17810255	-20.1
17810756	-20.1
17810855	-20.1
17811254	-20.1
17811455	-20.1
17811770	-20.1
17812050	-20.1
17812055	-20.1
17812295	-20.1
17812505	-20.1
17812655	-20.1
17812815	-20.1
17812881	-20.1
17812882	20.1
17812949	20.1
17813057	20.1
17813192	20.1
17813355	20.1
17813481	20.1
17813704	20.1
17813972	20.1
17814081	20.1
17814425	20.1
17814681	20.1
17815144	20.1
17815281	20.1
17815881	20.1
17816481	20.1
17817081	20.1
17817681	20.1
17818281	20.1
17818882	20.1
17819481	20.1
17820081	20.1
17820681	20.1
17821281	20.1
17821881	20.1
17822481	20.1
17823081	20.1
17823681	20.1
17824281	20.1
17824881	20.1
17825481	20.1
17826081	20.1
17826682	20.1
17827281	20.1
17827881	20.1
17828481	20.1
17829081	20.1
17829681	20.1
17830281	20.1
17830881	20.1
17831481	20.1
17832081	20.1
17832681	20.1
17833281	20.1
17833881	20.1
17834482	20.1
17835081	20.1
17835681	20.1
17836281	20.1
17836881	20.1
17837481	20.1
17838081	20.1
17838681	20.1
17839281	20.1
17839881	20.1
17840481	20.1
17841081	20.1
17841681	20.1
17842282	20.1
17842881	20.1
17843481	20.1
17844081	20.1
17844681	20.1
17845281	20.1
17845881	20.1
17846481	20.1
17847081	20.1
17847681	20.1
17848281	20.1
17848579	10.1
17848579	-20.1
17849179	-20.1
17849779	-20.1
17850379	-20.1
17850979	-20.1
17851579	-20.1
17852179	-20.1
17852779	-20.1
17853379	-20.1
17853979	-20.1
17854579	-20.1
17855179	-20.1
17855779	-20.1
17856379	-20.1
17856979	-20.1
17857579	-20.1
17858179	-20.1
17858779	-20.1
17859379	-20.1
17859979	-20.1
17860579	-20.1
17861179	-20.1
17861779	-20.1
17862379	-20.1
17862979	-20.1
17863579	-20.1
17864179	-20.1
17864779	-20.1
17865379	-20.1
17865979	-20.1
17866579	-20.1
17867179	-20.1
17867779	-20.1
17868379	-20.1
17868979	-20.1
17869579	-20.1
17870179	-20.1
17870779	-20.1
17871379	-20.1
17871979	-20.1
17872579	-20.1
17873179	-20.1
17873779	-20.1
17874379	-20.1
17874979	-20.1
17875579	-20.1
17876179	-20.1
17876779	-20.1
17877379	-20.1
17877979	-20.1
17878579	-20.1
17879179	-20.1
17879779	-20.1
17880379	-20.1
17880979	-20.1
17881579	-20.1
17882072	-20.1
17882179	-20.1
17882575	-20.1
17882779	-20.1
17883094	-20.1
17883369	-20.1
17883379	-20.1
17883617	-20.1
17883825	-20.1
17883979	-20.1
17884137	-20.1
17884186	-20.1
17884186	20.1
17884254	20.1
17884362	20.1
17884497	20.1
17884660	20.1
17884786	20.1
17885009	20.1
17885278	20.1
17885386	20.1
17885728	20.1
17885986	20.1
17886448	20.1
17886586	20.1
17887186	20.1
17887786	20.1
17888386	20.1
17888986	20.1
17889586	20.1
17890186	20.1
17890786	20.1
17891386	20.1
17891986	20.1
17892586	20.1
17893186	20.1
17893786	20.1
17894386	20.1
17894986	20.1
17895586	20.1
17896186	20.1
17896786	20.1
17897386	20.1
17897986	20.1
17898586	20.1
17899186	20.1
17899786	20.1
17900386	20.1
17900986	20.1
17901586	20.1
17902186	20.1
17902786	20.1
17903386	20.1
17903986	20.1
17904586	20.1
17905186	20.1
17905786	20.1
17906386	20.1
17906986	20.1
17907586	20.1
17908186	20.1
17908786	20.1
17909386	20.1
17909986	20.1
17910586	20.1
17911186	20.1
17911786	20.1
17912386	20.1
17912986	20.1
17913586	20.1
17914186	20.1
17914786	20.1
17915386	20.1
17915986	20.1
17916586	20.1
17917186	20.1
17917786	20.1
17918386	20.1
17918986	20.1
17919586	20.1
17919859	10.1
17919859	-20.1
17920459	-20.1
17921059	-20.1
17921659	-20.1
17922259	-20.1
17922859	-20.1
17923459	-20.1
17924059	-20.1
17924659	-20.1
17925259	-20.1
17925859	-20.1
17926459	-20.1
17927059	-20.1
17927659	-20.1
17928259	-20.1
17928859	-20.1
17929459	-20.1
17930059	-20.1
17930659	-20.1
17931259	-20.1
17931859	-20.1
17932459	-20.1
17933059	-20.1
17933659	-20.1
17934259	-20.1
17934859	-20.1
17935459	-20.1
17936059	-20.1
17936659	-20.1
17937259	-20.1
17937859	-20.1
17938459	-20.1
17939059	-20.1
17939659	-20.1
17940259	-20.1
17940859	-20.1
17941459	-20.1
17942059	-20.1
17942659	-20.1
17943259	-20.1
17943859	-20.1
17944459	-20.1
17945059	-20.1
17945659	-20.1
17946259	-20.1
17946859	-20.1
17947459	-20.1
17948059	-20.1
17948659	-20.1
17949259	-20.1
17949859	-20.1
17950459	-20.1
17951059	-20.1
17951659	-20.1
17952259	-20.1
17952859	-20.1
17953355	-20.1
17953459	-20.1
17953853	-20.1
17954059	-20.1
17954372	-20.1
17954645	-20.1
17954659	-20.1
17954893	-20.1
17955099	-20.1
17955259	-20.1
17955414	-20.1
17955447	-20.1
17955448	20.1
17955516	20.1
17955623	20.1
17955759	20.1
17955922	20.1
17956048	20.1
17956270	20.1
17956538	20.1
17956648	20.1
17956992	20.1
17957248	20.1
17957712	20.1
17957848	20.1
17958448	20.1
17959048	20.1
17959648	20.1
17960248	20.1
17960848	20.1
17961448	20.1
17962048	20.1
17962648	20.1
17963248	20.1
17963848	20.1
17964448	20.1
17965048	20.1
17965648	20.1
17966248	20.1
17966848	20.1
17967448	20.1
17968048	20.1
17968648	20.1
17969248	20.1
17969848	20.1
17970448	20.1
17971048	20.1
17971648	20.1
17972248	20.1
17972848	20.1
17973448	20.1
17974048	20.1
17974648	20.1
17975248	20.1
17975848	20.1
17976448	20.1
17977048	20.1
17977648	20.1
17978248	20.1
17978848	20.1
17979448	20.1
17980048	20.1
17980648	20.1
17981248	20.1
17981848	20.1
17982448	20.1
17983048	20.1
17983648	20.1
17984248	20.1
17984848	20.1
17985448	20.1
17986048	20.1
17986648	20.1
17987248	20.1
17987848	20.1
17988448	20.1
17989048	20.1
17989648	20.1
17990248	20.1
17990848	20.1
17991089	10.1
17991089	-20.1
17991689	-20.1
17992289	-20.1
17992889	-20.1
17993489	-20.1
17994089	-20.1
17994689	-20.1
17995289	-20.1
17995889	-20.1
17996489	-20.1
17997089	-20.1
17997689	-20.1
17998289	-20.1
17998889	-20.1
17999489	-20.1
18000089	-20.1
18000689	-20.1
18001289	-20.1
18001889	-20.1
18002489	-20.1
18003089	-20.1
18003689	-20.1
18004289	-20.1
18004889	-20.1
18005489	-20.1
18006089	-20.1
18006689	-20.1
18007289	-20.1
18007889	-20.1
18008489	-20.1
18009089	-20.1
18009689	-20.1
18010289	-20.1
18010889	-20.1
18011489	-20.1
18012089	-20.1
18012689	-20.1
18013289	-20.1
18013889	-20.1
18014489	-20.1
18015089	-20.1
18015689	-20.1
18016289	-20.1
18016889	-20.1
18017489	-20.1
18018089	-20.1
18018689	-20.1
18019289	-20.1
18019889	-20.1
18020489	-20.1
18021089	-20.1
18021689	-20.1
18022289	-20.1
18022889	-20.1
18023489	-20.1
18024089	-20.1
18024588	-20.1
18024689	-20.1
18025083	-20.1
18025289	-20.1
18025603	-20.1
18025877	-20.1
18025889	-20.1
18026125	-20.1
18026331	-20.1
18026489	-20.1
18026646	-20.1
18026683	-20.1
18026683	20.1
18026750	20.1
18026857	20.1
18026993	20.1
18027155	20.1
18027283	20.1
18027505	20.1
18027774	20.1
18027883	20.1
18028226	20.1
18028483	20.1
18028947	20.1
18029083	20.1
18029683	20.1
18030283	20.1
18030883	20.1
18031483	20.1
18032083	20.1
18032683	20.1
18033283	20.1
18033883	20.1
18034483	20.1
18035083	20.1
18035683	20.1
18036283	20.1
18036883	20.1
18037483	20.1
18038083	20.1
18038683	20.1
18039283	20.1
18039883	20.1
18040483	20.1
18041083	20.1
18041683	20.1
18042283	20.1
18042883	20.1
18043483	20.1
18044083	20.1
18044683	20.1
18045283	20.1
18045883	20.1
18046483	20.1
18047083	20.1
18047683	20.1
18048283	20.1
18048883	20.1
18049483	20.1
18050083	20.1
18050683	20.1
18051283	20.1
18051883	20.1
18052483	20.1
18053083	20.1
18053683	20.1
18054283	20.1
18054883	20.1
18055483	20.1
18056083	20.1
18056683	20.1
18057283	20.1
18057883	20.1
18058483	20.1
18059083	20.1
18059683	20.1
18060283	20.1
18060883	20.1
18061483	20.1
18062083	20.1
18062340	10.1
18062340	-20.1
18062940	-20.1
18063540	-20.1
18064140	-20.1
18064740	-20.1
18065340	-20.1
18065940	-20.1
18066540	-20.1
18067140	-20.1
18067740	-20.1
18068340	-20.1
18068940	-20.1
18069540	-20.1
18070140	-20.1
18070740	-20.1
18071340	-20.1
18071940	-20.1
18072540	-20.1
18073140	-20.1
18073740	-20.1
18074340	-20.1
18074940	-20.1
18075540	-20.1
18076140	-20.1
18076740	-20.1
18077340	-20.1
18077940	-20.1
18078540	-20.1
18079140	-20.1
18079740	-20.1
18080340	-20.1
18080940	-20.1
18081540	-20.1
18082140	-20.1
18082740	-20.1
18083340	-20.1
18083940	-20.1
18084540	-20.1
18085140	-20.1
18085740	-20.1
18086340	-20.1
18086940	-20.1
18087540	-20.1
18088140	-20.1
18088740	-20.1
18089340	-20.1
18089940	-20.1
18090540	-20.1
18091140	-20.1
18091740	-20.1
18092340	-20.1
18092940	-20.1
18093540	-20.1
18094140	-20.1
18094740	-20.1
18095340	-20.1
18095836	-20.1
18095940	-20.1
18096333	-20.1
18096540	-20.1
18096853	-20.1
18097126	-20.1
18097140	-20.1
18097373	-20.1
18097578	-20.1
18097740	-20.1
18097895	-20.1
18097926	-20.1
18097926	20.1
18097994	20.1
18098101	20.1
18098236	20.1
18098399	20.1
18098526	20.1
18098749	20.1
18099018	20.1
18099126	20.1
18099471	20.1
18099726	20.1
18100186	20.1
18100326	20.1
18100926	20.1
18101526	20.1
18102126	20.1
18102726	20.1
18103326	20.1
18103926	20.1
18104526	20.1
18105126	20.1
18105726	20.1
18106326	20.1
18106926	20.1
18107526	20.1
18108126	20.1
18108726	20.1
18109326	20.1
18109926	20.1
18110526	20.1
18111126	20.1
18111726	20.1
18112326	20.1
18112926	20.1
18113526	20.1
18114126	20.1
18114726	20.1
18115326	20.1
18115926	20.1
18116526	20.1
18117126	20.1
18117726	20.1
18118326	20.1
18118926	20.1
18119526	20.1
18120126	20.1
18120726	20.1
18121326	20.1
18121926	20.1
18122526	20.1
18123126	20.1
18123726	20.1
18124326	20.1
18124926	20.1
18125526	20.1
18126126	20.1
18126726	20.1
18127326	20.1
18127926	20.1
18128526	20.1
18129126	20.1
18129726	20.1
18130326	20.1
18130926	20.1
18131526	20.1
18132126	20.1
18132726	20.1
18133326	20.1
18133587	10.1
18133587	-20.1
18134187	-20.1
18134787	-20.1
18135387	-20.1
18135987	-20.1
18136587	-20.1
18137187	-20.1
18137787	-20.1
18138387	-20.1
18138987	-20.1
18139587	-20.1
18140187	-20.1
18140787	-20.1
18141387	-20.1
18141987	-20.1
18142587	-20.1
18143187	-20.1
18143787	-20.1
18144387	-20.1
18144987	-20.1
18145587	-20.1
18146187	-20.1
18146787	-20.1
18147387	-20.1
18147987	-20.1
18148587	-20.1
18149187	-20.1
18149787	-20.1
18150387	-20.1
18150987	-20.1
18151587	-20.1
18152187	-20.1
18152787	-20.1
18153387	-20.1
18153987	-20.1
18154587	-20.1
18155187	-20.1
18155787	-20.1
18156387	-20.1
18156987	-20.1
18157587	-20.1
18158187	-20.1
18158787	-20.1
18159387	-20.1
18159987	-20.1
18160587	-20.1
18161187	-20.1
18161787	-20.1
18162387	-20.1
18162987	-20.1
18163587	-20.1
18164187	-20.1
18164787	-20.1
18165387	-20.1
18165987	-20.1
